Date,Price,Open,High,Low,Change %,Score 1,Score 2,Score 3,Score 4,Score 5,Average Score
2014-10-15,"1,862.49","1,874.18","1,874.18","1,820.66",-0.81%,0.568363248080541,0.1254893984847714,0.2699954238063761,0.5032796054304164,0.4510601515228555,0.38363756546499206
2014-10-14,"1,877.70","1,877.11","1,898.71","1,871.79",0.16%,0.6258707479534245,0.1794376366502262,0.0782020643717902,0.5032796054304164,0.5163980271520822,0.3806376163115878
2014-10-13,"1,874.74","1,905.65","1,912.09","1,874.14",-1.65%,0.7966644633141811,0.219860680327452,0.5032796054304164,0.2521482686734123,0.5032796054304164,0.4550465246351756
2014-10-10,"1,906.13","1,925.63","1,936.98","1,906.05",-1.15%,0.2521482686734123,0.2521482686734123,0.0445416179386789,0.5032796054304164,0.8509686276503787,0.38061727767325976
2014-10-09,"1,928.21","1,967.68","1,967.68","1,927.56",-2.07%,0.5032796054304164,0.5163980271520822,0.1216250572024202,0.2521482686734123,0.5032796054304164,0.3793461127777495
2014-10-08,"1,968.89","1,935.55","1,970.36","1,925.25",1.75%,0.5032796054304164,0.5032796054304164,0.0954899069507295,0.1794376366502262,0.8728835104489754,0.43087405298215276
2014-10-07,"1,935.10","1,962.36","1,962.36","1,934.87",-1.51%,0.3882137590888289,0.6900899984746021,0.2521482686734123,0.4254334672293689,0.6303960949814409,0.47725631768953053
2014-10-06,"1,964.82","1,970.01","1,977.84","1,958.43",-0.16%,0.0378807138862052,0.5032796054304164,0.1571159810850663,0.5032796054304164,0.0710835409569329,0.25452788935780746
2014-10-03,"1,967.90","1,948.12","1,971.19","1,948.12",1.12%,0.5032796054304164,0.4510601515228555,0.5032796054304164,0.2275385162963339,0.2608938831545228,0.389210352366909
2014-10-02,"1,946.17","1,945.83","1,952.32","1,926.03",0.00%,0.5032796054304164,0.7790206945644989,0.8728835104489754,0.7710886256165149,0.076066507347333,0.6004677886815477
2014-10-01,"1,946.16","1,971.44","1,971.44","1,941.72",-1.32%,0.3414857375298723,0.6183454517720038,0.5032796054304164,0.2354705852443178,0.5032796054304164,0.4403721970814053
2014-09-30,"1,972.29","1,978.21","1,985.17","1,968.96",-0.28%,0.2608938831545228,0.4254334672293689,0.0515076015660751,0.1536584125692784,0.8330706259215945,0.344912798088168
2014-09-29,"1,977.80","1,978.96","1,981.28","1,964.04",-0.25%,0.2793511974373315,0.1571159810850663,0.2989271368281893,0.5032796054304164,0.1678446128031728,0.28130370671683524
2014-09-26,"1,982.85","1,966.22","1,986.37","1,966.22",0.86%,0.9871866578532568,0.4901611837087506,0.3527736818020033,0.1571159810850663,0.5032796054304164,0.49810342197589874
2014-09-25,"1,965.99","1,997.32","1,997.32","1,965.99",-1.62%,0.1918950526262265,0.5811257436314639,0.4510601515228555,0.8728835104489754,0.5295164488737478,0.5252961814206538
2014-09-24,"1,998.30","1,983.34","1,999.79","1,978.63",0.78%,0.8810698123760614,0.7544109421874206,0.2124879239334926,0.8011898103421975,0.1918950526262265,0.5682107082930797
2014-09-23,"1,982.77","1,992.78","1,995.41","1,982.77",-0.58%,0.1309299842375552,0.5032796054304164,0.2053694005186352,0.7076320740326435,0.5032796054304164,0.41009813392993333
2014-09-22,"1,994.29","2,009.08","2,009.08","1,991.01",-0.80%,0.6537855290588295,0.4381959627802918,0.7544109421874206,0.2521482686734123,0.7866985305333807,0.577047846646667
2014-09-19,"2,010.40","2,012.74","2,019.26","2,006.59",-0.05%,0.5032796054304164,0.2699954238063761,0.5032796054304164,0.5032796054304164,0.2124879239334926,0.3984644328062236
2014-09-18,"2,011.36","2,003.07","2,012.34","2,003.07",0.49%,0.7272080134235013,0.1734885849392383,0.5032796054304164,0.2608938831545228,0.5032796054304164,0.433629938475619
2014-09-17,"2,001.57","1,999.30","2,010.74","1,993.29",0.13%,0.5032796054304164,0.0875578380027456,0.3631972339451873,0.4128235114659073,0.0598972898764427,0.28535109574413986
2014-09-16,"1,998.98","1,981.93","2,002.28","1,979.06",0.75%,0.6303960949814409,0.1985051100828799,0.2053694005186352,0.8330706259215945,0.5032796054304164,0.47412416738699337
2014-09-15,"1,984.13","1,986.04","1,987.18","1,978.48",-0.07%,0.1472008949000863,0.5032796054304164,0.2989271368281893,0.74566532770631,0.2608938831545228,0.391193369603905
2014-09-12,"1,985.54","1,996.74","1,996.74","1,980.26",-0.60%,0.3414857375298723,0.288961204047389,0.5032796054304164,0.3835867188691717,0.7940712869273401,0.46227691056083786
2014-09-11,"1,997.45","1,992.85","1,997.65","1,985.93",0.09%,0.7940712869273401,0.1623531804545685,0.2380637616311587,0.288961204047389,0.3196217013270961,0.36061422687751044
2014-09-10,"1,995.69","1,988.41","1,996.66","1,982.99",0.36%,0.1734885849392383,0.4128235114659073,0.0630497788173081,0.7866985305333807,0.877052931306249,0.4626226674124167
2014-09-09,"1,988.44","2,000.73","2,001.01","1,984.61",-0.65%,0.7175980068134438,0.5032796054304164,0.5032796054304164,0.2989271368281893,0.5032796054304164,0.5052727919865765
2014-09-08,"2,001.54","2,007.17","2,007.17","1,995.60",-0.31%,0.3527736818020033,0.5032796054304164,0.5032796054304164,0.5425331774037728,0.5032796054304164,0.4810291350994051
2014-09-05,"2,007.71","1,998.00","2,007.71","1,990.10",0.50%,0.8640870493720445,0.5032796054304164,0.7710886256165149,0.0664565007372756,0.2124879239334926,0.4834799410179488
2014-09-04,"1,997.65","2,001.67","2,011.17","1,992.54",-0.15%,0.4510601515228555,0.2354705852443178,0.5032796054304164,0.219860680327452,0.5032796054304164,0.3825901255910916
2014-09-03,"2,000.72","2,003.57","2,009.28","1,998.14",-0.08%,0.2275385162963339,0.2515381095235673,0.5032796054304164,0.4381959627802918,0.2275385162963339,0.32961814206538864
2014-09-02,"2,002.28","2,004.07","2,006.12","1,994.85",-0.05%,0.0664565007372756,0.1985051100828799,0.3761631158793918,0.5032796054304164,0.5554990593379773,0.33998067829358825
2014-08-29,"2,003.37","1,998.45","2,003.38","1,994.65",0.33%,0.5032796054304164,0.3091473025880917,0.4901611837087506,0.1985051100828799,0.5032796054304164,0.40087456144811096
2014-08-28,"1,996.74","1,997.42","1,998.55","1,990.52",-0.17%,0.5032796054304164,0.3196217013270961,0.2354705852443178,0.3761631158793918,0.330401179641023,0.35298723750444905
2014-08-27,"2,000.12","2,000.54","2,002.14","1,996.20",0.00%,0.5032796054304164,0.0262368434433313,0.3527736818020033,0.1012864188742563,0.1216250572024202,0.2210403213504855
2014-08-26,"2,000.02","1,998.59","2,005.04","1,998.59",0.11%,0.1985051100828799,0.6537855290588295,0.74566532770631,0.6421925052117761,0.4004169420857273,0.5281130828291045
2014-08-25,"1,997.92","1,991.74","2,001.95","1,991.74",0.48%,0.9261198962729444,0.1734885849392383,0.219860680327452,0.5937356993949254,0.5032796054304164,0.4832968932729953
2014-08-22,"1,988.40","1,992.60","1,993.54","1,984.76",-0.20%,0.3091473025880917,0.1075405501601667,0.5032796054304164,0.5032796054304164,0.1623531804545685,0.317120048812732
2014-08-21,"1,992.37","1,986.82","1,994.76","1,986.82",0.29%,0.2699954238063761,0.5032796054304164,0.5032796054304164,0.7076320740326435,0.2608938831545228,0.449016118370875
2014-08-20,"1,986.51","1,980.46","1,988.57","1,977.68",0.25%,0.330401179641023,0.6169217470890324,0.5811257436314639,0.5032796054304164,0.7076320740326435,0.5478720699649158
2014-08-19,"1,981.60","1,972.73","1,982.57","1,972.73",0.50%,0.0927441907764274,0.5425331774037728,0.1623531804545685,0.7272080134235013,0.5032796054304164,0.40562363349773733
2014-08-18,"1,971.74","1,958.36","1,971.99","1,958.36",0.85%,0.6869375095337367,0.5032796054304164,0.5032796054304164,0.5937356993949254,0.5032796054304164,0.5581024050439823
2014-08-15,"1,955.06","1,958.87","1,964.04","1,941.50",-0.01%,0.6303960949814409,0.1794376366502262,0.3414857375298723,0.3882137590888289,0.5032796054304164,0.4085625667361569
2014-08-14,"1,955.18","1,947.41","1,955.23","1,947.41",0.43%,0.3414857375298723,0.4510601515228555,0.3527736818020033,0.288961204047389,0.4381959627802918,0.3744953475364824
2014-08-13,"1,946.72","1,935.60","1,948.41","1,935.60",0.67%,0.5032796054304164,0.6650734733309605,0.9867798850866932,0.1623531804545685,0.1143031474042812,0.48635785834138395
2014-08-12,"1,933.75","1,935.73","1,939.65","1,928.29",-0.16%,0.5032796054304164,0.0682869781868103,0.2410128641887425,0.7076320740326435,0.219860680327452,0.34801444043321295
2014-08-11,"1,936.92","1,933.43","1,944.90","1,933.43",0.28%,0.6869375095337367,0.0291350994050947,0.4004169420857273,0.330401179641023,0.1571159810850663,0.3208013423501296
2014-08-08,"1,931.59","1,910.35","1,932.38","1,909.01",1.15%,0.5032796054304164,0.1520313215030253,0.3091473025880917,0.4381959627802918,0.5032796054304164,0.3811867595464483
2014-08-07,"1,909.57","1,923.03","1,928.89","1,904.78",-0.56%,0.5032796054304164,0.6303960949814409,0.1254893984847714,0.5032796054304164,0.219860680327452,0.39646107693089944
2014-08-06,"1,920.24","1,917.29","1,927.91","1,911.45",0.00%,0.6303960949814409,0.1075405501601667,0.5032796054304164,0.3882137590888289,0.288961204047389,0.3836782427416484
2014-08-05,"1,920.21","1,936.34","1,936.34","1,913.77",-0.97%,0.7272080134235013,0.330401179641023,0.2699954238063761,0.0954899069507295,0.1734885849392383,0.31931662175217357
2014-08-04,"1,938.99","1,926.62","1,942.92","1,921.20",0.72%,0.5032796054304164,0.3882137590888289,0.3643667056490567,0.1734885849392383,0.5032796054304164,0.3865256521075914
2014-08-01,"1,925.15","1,929.80","1,937.35","1,916.37",-0.29%,0.3631972339451873,0.3196217013270961,0.3527736818020033,0.5032796054304164,0.1985051100828799,0.3474754665175166
2014-07-31,"1,930.67","1,965.14","1,965.14","1,930.67",-2.00%,0.1179132557075303,0.35857019372553,0.1520313215030253,0.3527736818020033,0.1108964254843137,0.21843697564448053
2014-07-30,"1,970.07","1,973.21","1,978.90","1,962.42",0.01%,0.5032796054304164,0.2354705852443178,0.5032796054304164,0.3527736818020033,0.1472008949000863,0.3484008745614481
2014-07-29,"1,969.95","1,980.03","1,984.85","1,969.95",-0.45%,0.5937356993949254,0.4770427619870849,0.288961204047389,0.3527736818020033,0.9481873188590024,0.5321401332180811
2014-07-28,"1,978.91","1,978.25","1,981.52","1,967.31",0.03%,0.5032796054304164,0.83871459805766,0.2608938831545228,0.7866985305333807,0.5032796054304164,0.5785732445212792
2014-07-25,"1,978.34","1,984.60","1,984.60","1,974.37",-0.48%,0.6061422687751055,0.4004169420857273,0.2124879239334926,0.4901611837087506,0.1623531804545685,0.37431229979152897
2014-07-24,"1,987.98","1,988.07","1,991.39","1,985.79",0.05%,0.1075405501601667,0.3414857375298723,0.1523872476737681,0.2521482686734123,0.3527736818020033,0.24126709716784456
2014-07-23,"1,987.01","1,985.32","1,989.23","1,982.44",0.18%,0.5032796054304164,0.3091473025880917,0.2053694005186352,0.2124879239334926,0.5032796054304164,0.34671276758021047
2014-07-22,"1,983.53","1,975.65","1,986.24","1,975.65",0.50%,0.3882137590888289,0.2354705852443178,0.5032796054304164,0.0381857934611277,0.219860680327452,0.27700208471042853
2014-07-21,"1,973.63","1,976.93","1,976.93","1,965.77",-0.23%,0.1985051100828799,0.0875578380027456,0.2275385162963339,0.1520313215030253,0.0653887222250469,0.14620430162200632
2014-07-18,"1,978.22","1,961.54","1,979.91","1,960.82",1.03%,0.5032796054304164,0.5032796054304164,0.0983373163166725,0.74566532770631,0.0954899069507295,0.38921035236690893
2014-07-17,"1,958.12","1,979.75","1,981.80","1,955.59",-1.18%,0.74566532770631,0.5032796054304164,0.1985051100828799,0.5032796054304164,0.6603447399196624,0.5222148777139369
2014-07-16,"1,981.57","1,976.35","1,983.94","1,975.67",0.42%,0.5987186657853256,0.1794376366502262,0.5032796054304164,0.3643667056490567,0.6761580312198098,0.4643921289469669
2014-07-15,"1,973.28","1,977.36","1,982.52","1,965.34",-0.19%,0.3414857375298723,0.5032796054304164,0.1472008949000863,0.5032796054304164,0.6869375095337367,0.4364366705649056
2014-07-14,"1,977.10","1,969.86","1,979.85","1,969.86",0.48%,0.4004169420857273,0.8205115167539533,0.7272080134235013,0.1424721614887882,0.1108964254843137,0.4403010118472568
2014-07-11,"1,967.57","1,965.76","1,968.67","1,959.63",0.15%,0.3196217013270961,0.2989271368281893,0.5032796054304164,0.8494432297757665,0.2275385162963339,0.4397620379315604
2014-07-10,"1,964.68","1,966.67","1,969.84","1,952.86",-0.41%,0.5163980271520822,0.3091473025880917,0.2521482686734123,0.5032796054304164,0.5032796054304164,0.4168505618548838
2014-07-09,"1,972.83","1,965.10","1,974.15","1,965.10",0.46%,0.2275385162963339,0.2699954238063761,0.0279147811054049,0.5032796054304164,0.5032796054304164,0.30640158641378956
2014-07-08,"1,963.71","1,976.39","1,976.39","1,959.46",-0.70%,0.1855392281486754,0.1678446128031728,0.0804393145878882,0.3414857375298723,0.2521482686734123,0.2054914323486042
2014-07-07,"1,977.65","1,984.22","1,984.22","1,974.88",-0.39%,0.2608938831545228,0.3091473025880917,0.1855392281486754,0.2521482686734123,0.5032796054304164,0.3022016575990237
2014-07-03,"1,985.44","1,975.88","1,985.59","1,975.88",0.55%,0.5032796054304164,0.6761580312198098,0.7076320740326435,0.5032796054304164,0.1075405501601667,0.49957797325469055
2014-07-02,"1,974.62","1,973.06","1,976.67","1,972.58",0.07%,0.3527736818020033,0.1985051100828799,0.3091473025880917,0.1108964254843137,0.330401179641023,0.26034473991966234
2014-07-01,"1,973.32","1,962.29","1,978.58","1,962.29",0.67%,0.2608938831545228,0.1012864188742563,0.6303960949814409,0.1012864188742563,0.3527736818020033,0.2893272995372959
2014-06-30,"1,960.23","1,960.79","1,964.24","1,958.22",-0.04%,0.0664565007372756,0.5032796054304164,0.0647277164793816,0.2793511974373315,0.1143031474042812,0.20562363349773727
2014-06-27,"1,960.96","1,956.56","1,961.47","1,952.18",0.19%,0.3882137590888289,0.1734885849392383,0.5032796054304164,0.3882137590888289,0.7544109421874206,0.4415213301469466
2014-06-26,"1,957.22","1,959.89","1,959.89","1,944.69",-0.12%,0.5032796054304164,0.7544109421874206,0.330401179641023,0.1678446128031728,0.74566532770631,0.5003203335536686
2014-06-25,"1,959.53","1,949.27","1,960.83","1,947.49",0.49%,0.2699954238063761,0.1179132557075303,0.6537855290588295,0.6869375095337367,0.2354705852443178,0.3928204606701581
2014-06-24,"1,949.98","1,961.97","1,968.17","1,948.34",-0.64%,0.0598972898764427,0.2521482686734123,0.1855392281486754,0.4770427619870849,0.7544109421874206,0.34580769817460716
2014-06-23,"1,962.61","1,962.92","1,963.74","1,958.89",-0.01%,0.2354705852443178,0.0339146794122132,0.3882137590888289,0.5032796054304164,0.5032796054304164,0.33283164692123857
2014-06-20,"1,962.87","1,960.45","1,963.91","1,959.17",0.17%,0.4254334672293689,0.5032796054304164,0.8685615498042405,0.2436568871714038,0.2608938831545228,0.4603650785579905
2014-06-19,"1,959.48","1,957.50","1,959.87","1,952.26",0.13%,0.0804393145878882,0.7544109421874206,0.5032796054304164,0.5032796054304164,0.7544109421874206,0.5191640819647124
2014-06-18,"1,956.98","1,942.73","1,957.74","1,939.29",0.77%,0.9082218945441602,0.5425331774037728,0.1985051100828799,0.1043880612193013,0.5163980271520822,0.4540092540804393
2014-06-17,"1,941.99","1,937.15","1,943.69","1,933.55",0.22%,0.9082218945441602,0.3527736818020033,0.6183454517720038,0.919001372858087,0.1571159810850663,0.5910916764122642
2014-06-16,"1,937.78","1,934.84","1,941.15","1,930.91",0.08%,0.5032796054304164,0.7272080134235013,0.4128235114659073,0.7365637870544567,0.895662785376519,0.6551075405501601
2014-06-13,"1,936.16","1,930.80","1,937.30","1,927.69",0.31%,0.1179132557075303,0.5032796054304164,0.5032796054304164,0.1179132557075303,0.3091473025880917,0.31030660497279705
2014-06-12,"1,930.11","1,943.35","1,943.35","1,925.78",-0.71%,0.0927441907764274,0.5032796054304164,0.9052727919865764,0.2699954238063761,0.5032796054304164,0.45491432348604255
2014-06-11,"1,943.89","1,949.37","1,949.37","1,940.08",-0.35%,0.5032796054304164,0.1179132557075303,0.4381959627802918,0.0246605989728986,0.4254334672293689,0.3018965780241012
2014-06-10,"1,950.79","1,950.34","1,950.86","1,944.64",-0.02%,0.0339146794122132,0.5032796054304164,0.2354705852443178,0.6061422687751055,0.2124879239334926,0.3182590125591091
2014-06-09,"1,951.27","1,948.97","1,955.55","1,947.16",0.09%,0.5032796054304164,0.3527736818020033,0.2608938831545228,0.5032796054304164,0.3414857375298723,0.39234250266944626
2014-06-06,"1,949.44","1,942.41","1,949.44","1,942.41",0.46%,0.4901611837087506,0.5032796054304164,0.1623531804545685,0.5032796054304164,0.6537855290588295,0.46257182081659637
2014-06-05,"1,940.46","1,928.52","1,941.74","1,922.93",0.65%,0.288961204047389,0.5032796054304164,0.288961204047389,0.1075405501601667,0.5032796054304164,0.3384044338231555
2014-06-04,"1,927.88","1,923.06","1,928.63","1,918.60",0.19%,0.7790206945644989,0.5032796054304164,0.5032796054304164,0.4381959627802918,0.8640870493720445,0.6175725835155337
2014-06-03,"1,924.24","1,923.07","1,925.07","1,918.79",-0.04%,0.1143031474042812,0.4510601515228555,0.8682056236334976,0.3414857375298723,0.5032796054304164,0.45566685310418464
2014-06-02,"1,924.97","1,923.87","1,925.88","1,915.98",0.07%,0.5032796054304164,0.5032796054304164,0.1678446128031728,0.288961204047389,0.4128235114659073,0.3752377078354604
2014-05-30,"1,923.57","1,920.33","1,924.03","1,916.64",0.18%,0.0850663548075456,0.46402603345706,0.5032796054304164,0.288961204047389,0.7365637870544567,0.4155793969593735
2014-05-29,"1,920.03","1,910.60","1,920.03","1,909.82",0.54%,0.3882137590888289,0.5999389840850154,0.3196217013270961,0.1424721614887882,0.0850663548075456,0.30706259215945486
2014-05-28,"1,909.78","1,911.77","1,914.46","1,907.30",-0.11%,0.4004169420857273,0.4510601515228555,0.5032796054304164,0.3527736818020033,0.1794376366502262,0.37739360349824574
2014-05-27,"1,911.91","1,902.01","1,912.28","1,902.01",0.60%,0.6761580312198098,0.4770427619870849,0.1734885849392383,0.5032796054304164,0.1295062795545837,0.39189505262622654
2014-05-23,"1,900.53","1,893.32","1,901.26","1,893.32",0.42%,0.5032796054304164,0.5032796054304164,0.3091473025880917,0.1918950526262265,0.330401179641023,0.3676005491432348
2014-05-22,"1,892.49","1,888.19","1,896.33","1,885.39",0.24%,0.6537855290588295,0.5032796054304164,0.1295062795545837,0.7398688157827833,0.2436568871714038,0.4540194233996034
2014-05-21,"1,888.03","1,873.34","1,888.80","1,873.34",0.81%,0.3527736818020033,0.0568973407230385,0.5420247114455686,0.5032796054304164,0.2793511974373315,0.3468653073676717
2014-05-20,"1,872.83","1,884.88","1,884.88","1,868.14",-0.65%,0.5032796054304164,0.6346672090303553,0.4381959627802918,0.6487008694767885,0.8210199827121574,0.6091727258860018
2014-05-19,"1,885.08","1,876.66","1,886.00","1,872.42",0.38%,0.2521482686734123,0.1794376366502262,0.83871459805766,0.5032796054304164,0.2275385162963339,0.40022372502160974
2014-05-16,"1,877.86","1,871.19","1,878.28","1,864.82",0.37%,0.5032796054304164,0.2608938831545228,0.5032796054304164,0.5032796054304164,0.1108964254843137,0.3763258249860172
2014-05-15,"1,870.85","1,888.16","1,888.16","1,862.36",-0.94%,0.3414857375298723,0.288961204047389,0.4381959627802918,0.7866985305333807,0.5032796054304164,0.47172420806427
2014-05-14,"1,888.53","1,897.13","1,897.13","1,885.77",-0.47%,0.5032796054304164,0.4254334672293689,0.5425331774037728,0.2275385162963339,0.0782020643717902,0.35539736614633644
2014-05-13,"1,897.45","1,896.75","1,902.17","1,896.06",0.04%,0.3196217013270961,0.3882137590888289,0.1179132557075303,0.5032796054304164,0.5032796054304164,0.36646158539685764
2014-05-12,"1,896.65","1,880.03","1,897.13","1,880.03",0.97%,0.5937356993949254,0.1520313215030253,0.4770427619870849,0.6132607921899629,0.5032796054304164,0.467870036101083
2014-05-09,"1,878.48","1,875.27","1,878.57","1,867.02",0.15%,0.5032796054304164,0.1475059744750088,0.5163980271520822,0.5032796054304164,0.3643667056490567,0.40696598362739617
2014-05-08,"1,875.63","1,877.39","1,889.07","1,870.05",-0.14%,0.2989271368281893,0.0782020643717902,0.0954899069507295,0.6183454517720038,0.4770427619870849,0.31360146438195957
2014-05-07,"1,878.21","1,868.53","1,878.83","1,859.79",0.56%,0.1985051100828799,0.5032796054304164,0.330401179641023,0.5032796054304164,0.1855392281486754,0.34420094574668225
2014-05-06,"1,867.72","1,883.69","1,883.69","1,867.72",-0.90%,0.0415416687852747,0.5032796054304164,0.7076320740326435,0.5032796054304164,0.3091473025880917,0.41297605125336856
2014-05-05,"1,884.66","1,879.45","1,885.51","1,866.77",0.19%,0.5032796054304164,0.5032796054304164,0.6869375095337367,0.1075405501601667,0.1794376366502262,0.3960949814409925
2014-05-02,"1,881.14","1,885.30","1,891.33","1,878.50",-0.13%,0.7175980068134438,0.0101693191640819,0.0850663548075456,0.8494432297757665,0.5032796054304164,0.43311130319825086
2014-05-01,"1,883.68","1,884.39","1,888.59","1,878.04",-0.01%,0.0405755834646869,0.4254334672293689,0.219860680327452,0.5032796054304164,0.0478466466670055,0.24739919662378593
2014-04-30,"1,883.95","1,877.10","1,885.20","1,872.69",0.30%,0.2354705852443178,0.6303960949814409,0.5032796054304164,0.3527736818020033,0.0804393145878882,0.36047185640921325
2014-04-29,"1,878.33","1,870.78","1,880.60","1,870.78",0.48%,0.5032796054304164,0.4381959627802918,0.3761631158793918,0.2124879239334926,0.568363248080541,0.41969797122082675
2014-04-28,"1,869.43","1,865.00","1,877.01","1,850.61",0.32%,0.5032796054304164,0.3643667056490567,0.5032796054304164,0.0804393145878882,0.3527736818020033,0.3608277825799562
2014-04-25,"1,863.40","1,877.72","1,877.72","1,859.70",-0.81%,0.5032796054304164,0.5032796054304164,0.1216250572024202,0.1734885849392383,0.5032796054304164,0.36099049168658154
2014-04-24,"1,878.61","1,881.97","1,884.06","1,870.24",0.17%,0.3414857375298723,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.1108964254843137,0.39244419586108703
2014-04-23,"1,875.39","1,879.32","1,879.75","1,873.91",-0.22%,0.8569685259571871,0.5032796054304164,0.885239233233335,0.4004169420857273,0.1855392281486754,0.5662887069710683
2014-04-22,"1,879.55","1,872.57","1,884.89","1,872.57",0.41%,0.008440534906188,0.5295164488737478,0.7272080134235013,0.5032796054304164,0.4372807240555244,0.44114506533787556
2014-04-21,"1,871.89","1,865.79","1,871.89","1,863.18",0.38%,0.2053694005186352,0.6869375095337367,0.5032796054304164,0.288961204047389,0.5032796054304164,0.4375654649921187
2014-04-17,"1,864.85","1,861.73","1,869.63","1,856.72",0.14%,0.6537855290588295,0.2989271368281893,0.5032796054304164,0.330401179641023,0.5032796054304164,0.4579346112777749
2014-04-16,"1,862.31","1,846.01","1,862.31","1,846.01",1.05%,0.5032796054304164,0.5032796054304164,0.1918950526262265,0.6869375095337367,0.1985051100828799,0.41677937662073516
2014-04-15,"1,842.98","1,831.45","1,844.02","1,816.29",0.68%,0.5032796054304164,0.9082218945441602,0.5032796054304164,0.5032796054304164,0.7076320740326435,0.6251385569736106
2014-04-14,"1,830.61","1,818.18","1,834.19","1,815.80",0.82%,0.6869375095337367,0.2793511974373315,0.4901611837087506,0.8973407230385926,0.5032796054304164,0.5714140438297656
2014-04-11,"1,815.69","1,830.65","1,835.07","1,814.36",-0.95%,0.8494432297757665,0.8080541007779529,0.5032796054304164,0.6537855290588295,0.7175980068134438,0.7064320943712818
2014-04-10,"1,833.08","1,872.28","1,872.53","1,830.87",-2.09%,0.288961204047389,0.5554990593379773,0.5032796054304164,0.1734885849392383,0.1678446128031728,0.33781461331163876
2014-04-09,"1,872.18","1,852.64","1,872.43","1,852.38",1.09%,0.5032796054304164,0.5032796054304164,0.2793511974373315,0.3196217013270961,0.6869375095337367,0.45849392383179943
2014-04-08,"1,851.96","1,845.48","1,854.95","1,837.49",0.38%,0.8271215742106066,0.5032796054304164,0.1007779529160522,0.5032796054304164,0.4510601515228555,0.4771037779020695
2014-04-07,"1,845.04","1,863.92","1,864.04","1,841.48",-1.08%,0.3091473025880917,0.7076320740326435,0.0983373163166725,0.1623531804545685,0.3527736818020033,0.3260487110387959
2014-04-04,"1,865.09","1,890.25","1,897.28","1,863.26",-1.25%,0.5032796054304164,0.7076320740326435,0.0467280215589565,0.5032796054304164,0.5032796054304164,0.45283978237656985
2014-04-03,"1,888.77","1,891.43","1,893.80","1,882.65",-0.11%,0.762902323689429,0.1424721614887882,0.0682869781868103,0.2521482686734123,0.5032796054304164,0.3458178674937712
2014-04-02,"1,890.90","1,886.61","1,893.17","1,883.79",0.29%,0.3761631158793918,0.5032796054304164,0.5032796054304164,0.0568973407230385,0.7497330553719428,0.4378705445670411
2014-04-01,"1,885.52","1,873.96","1,885.84","1,873.96",0.70%,0.5032796054304164,0.1520313215030253,0.0804393145878882,0.5032796054304164,0.5032796054304164,0.3484618904764326
2014-03-31,"1,872.34","1,859.16","1,875.18","1,859.16",0.79%,0.7710886256165149,0.330401179641023,0.5032796054304164,0.6761580312198098,0.6869375095337367,0.5935729902883002
2014-03-28,"1,857.62","1,850.07","1,866.63","1,850.07",0.46%,0.1985051100828799,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.5937356993949254,0.46041592515381086
2014-03-27,"1,849.04","1,852.11","1,855.55","1,842.11",-0.19%,0.5032796054304164,0.4394671276758021,0.2989271368281893,0.1985051100828799,0.1295062795545837,0.3139370519143742
2014-03-26,"1,852.56","1,867.09","1,875.92","1,852.56",-0.70%,0.74566532770631,0.3091473025880917,0.3414857375298723,0.6175319062388773,0.1379976610565922,0.43036558702394867
2014-03-25,"1,865.62","1,859.48","1,871.87","1,855.96",0.44%,0.5032796054304164,0.3643667056490567,0.5032796054304164,0.1574719072558091,0.7544109421874206,0.45656175319062375
2014-03-24,"1,857.44","1,867.67","1,873.34","1,849.69",-0.49%,0.2124879239334926,0.5032796054304164,0.6869375095337367,0.2354705852443178,0.5032796054304164,0.428291045914476
2014-03-21,"1,866.52","1,874.53","1,883.97","1,863.46",-0.29%,0.6869375095337367,0.5032796054304164,0.4510601515228555,0.697411908272741,0.2436568871714038,0.5164692123862307
2014-03-20,"1,872.01","1,860.09","1,873.49","1,854.63",0.60%,0.6183454517720038,0.6061422687751055,0.1472008949000863,0.5811257436314639,0.568363248080541,0.5042355214318401
2014-03-19,"1,860.77","1,872.25","1,874.14","1,850.35",-0.61%,0.0597955966848019,0.4770427619870849,0.2275385162963339,0.7710886256165149,0.2521482686734123,0.35752275385162957
2014-03-18,"1,872.25","1,858.92","1,873.76","1,858.92",0.72%,0.5032796054304164,0.7076320740326435,0.2608938831545228,0.5032796054304164,0.5032796054304164,0.4956729546956831
2014-03-17,"1,858.83","1,842.81","1,862.30","1,842.81",0.96%,0.219860680327452,0.5032796054304164,0.6869375095337367,0.5711598108506635,0.2275385162963339,0.4417552244877204
2014-03-14,"1,841.13","1,845.07","1,852.44","1,839.57",-0.28%,0.7175980068134438,0.5032796054304164,0.9062388773071642,0.5032796054304164,0.2608938831545228,0.5782579956271927
2014-03-13,"1,846.34","1,869.06","1,874.40","1,841.86",-1.17%,0.1571159810850663,0.1734885849392383,0.2354705852443178,0.5032796054304164,0.1855392281486754,0.25097879696954284
2014-03-12,"1,868.20","1,866.15","1,868.38","1,854.38",0.03%,0.5032796054304164,0.0927441907764274,0.762902323689429,0.1216250572024202,0.5032796054304164,0.39676615650582187
2014-03-11,"1,867.63","1,878.26","1,882.35","1,863.88",-0.51%,0.1734885849392383,0.568363248080541,0.5163980271520822,0.1108964254843137,0.4901611837087506,0.37186149387298517
